split,label,president_dir,filename,source_path,output_path,char_count
train,republican,Dwight_D_Eisenhower,"January 09, 1961__executive-order-10902providing-for-the-issuance-of-emergency-preparedness-orders-by-the-director-of-the-office-of-civil-and-defense-mobiliza.txt","Dwight_D_Eisenhower/January 09, 1961__executive-order-10902providing-for-the-issuance-of-emergency-preparedness-orders-by-the-director-of-the-office-of-civil-and-defense-mobiliza.txt","train/republican/Dwight_D_Eisenhower/January 09, 1961__executive-order-10902providing-for-the-issuance-of-emergency-preparedness-orders-by-the-director-of-the-office-of-civil-and-defense-mobiliza.txt",1528
train,republican,Dwight_D_Eisenhower,"April 22, 1953__executive-order-10448establishing-the-national-defense-service-medal.txt","Dwight_D_Eisenhower/April 22, 1953__executive-order-10448establishing-the-national-defense-service-medal.txt","train/republican/Dwight_D_Eisenhower/April 22, 1953__executive-order-10448establishing-the-national-defense-service-medal.txt",1196
train,republican,Calvin_Coolidge,"February 09, 1929__executive-order-5041reserving-additional-lands-in-utah-for-the-bear-river-migratory-bird-refuge.txt","Calvin_Coolidge/February 09, 1929__executive-order-5041reserving-additional-lands-in-utah-for-the-bear-river-migratory-bird-refuge.txt","train/republican/Calvin_Coolidge/February 09, 1929__executive-order-5041reserving-additional-lands-in-utah-for-the-bear-river-migratory-bird-refuge.txt",899
train,republican,Dwight_D_Eisenhower,"December 13, 1958__executive-order-10795designating-the-intergovernmental-maritime-consultative-organization-as-a-public-international-organization-entitled-to.txt","Dwight_D_Eisenhower/December 13, 1958__executive-order-10795designating-the-intergovernmental-maritime-consultative-organization-as-a-public-international-organization-entitled-to.txt","train/republican/Dwight_D_Eisenhower/December 13, 1958__executive-order-10795designating-the-intergovernmental-maritime-consultative-organization-as-a-public-international-organization-entitled-to.txt",1105
train,republican,William_McKinley,"July 21, 1898__executive-order.txt","William_McKinley/July 21, 1898__executive-order.txt","train/republican/William_McKinley/July 21, 1898__executive-order.txt",1135
train,republican,Dwight_D_Eisenhower,"August 20, 1958__executive-order-10778authorizing-the-appointment-of-william-k-harris-to-a-competitive-position-without-compliance-with-the-civil-service-act.txt","Dwight_D_Eisenhower/August 20, 1958__executive-order-10778authorizing-the-appointment-of-william-k-harris-to-a-competitive-position-without-compliance-with-the-civil-service-act.txt","train/republican/Dwight_D_Eisenhower/August 20, 1958__executive-order-10778authorizing-the-appointment-of-william-k-harris-to-a-competitive-position-without-compliance-with-the-civil-service-act.txt",393
train,republican,Theodore_Roosevelt,"November 26, 1902__executive-ordergreenville-school-california.txt","Theodore_Roosevelt/November 26, 1902__executive-ordergreenville-school-california.txt","train/republican/Theodore_Roosevelt/November 26, 1902__executive-ordergreenville-school-california.txt",307
train,republican,Herbert_Hoover,"February 10, 1933__executive-order-6022-aclassification-of-mr-harry-a-mcbride.txt","Herbert_Hoover/February 10, 1933__executive-order-6022-aclassification-of-mr-harry-a-mcbride.txt","train/republican/Herbert_Hoover/February 10, 1933__executive-order-6022-aclassification-of-mr-harry-a-mcbride.txt",1156
train,republican,Chester_A_Arthur,"May 17, 1884__executive-orderarizona-and-utah-indian-territories.txt","Chester_A_Arthur/May 17, 1884__executive-orderarizona-and-utah-indian-territories.txt","train/republican/Chester_A_Arthur/May 17, 1884__executive-orderarizona-and-utah-indian-territories.txt",1301
train,republican,Dwight_D_Eisenhower,"May 05, 1955__executive-order-10608united-states-authority-and-functions-in-germany.txt","Dwight_D_Eisenhower/May 05, 1955__executive-order-10608united-states-authority-and-functions-in-germany.txt","train/republican/Dwight_D_Eisenhower/May 05, 1955__executive-order-10608united-states-authority-and-functions-in-germany.txt",4405
train,republican,Gerald_R_Ford,"January 19, 1977__executive-order-11963delegating-reporting-functions-under-the-agricultural-trade-development-and-assistance-act-of-1954-as-amended.txt","Gerald_R_Ford/January 19, 1977__executive-order-11963delegating-reporting-functions-under-the-agricultural-trade-development-and-assistance-act-of-1954-as-amended.txt","train/republican/Gerald_R_Ford/January 19, 1977__executive-order-11963delegating-reporting-functions-under-the-agricultural-trade-development-and-assistance-act-of-1954-as-amended.txt",810
train,republican,Dwight_D_Eisenhower,"August 19, 1955__executive-order-10632suspension-of-certain-provisions-of-the-officer-personnel-act-of-1947-as-amended-which-relate-to-the-promotion-of-offic.txt","Dwight_D_Eisenhower/August 19, 1955__executive-order-10632suspension-of-certain-provisions-of-the-officer-personnel-act-of-1947-as-amended-which-relate-to-the-promotion-of-offic.txt","train/republican/Dwight_D_Eisenhower/August 19, 1955__executive-order-10632suspension-of-certain-provisions-of-the-officer-personnel-act-of-1947-as-amended-which-relate-to-the-promotion-of-offic.txt",883
train,republican,Herbert_Hoover,"August 26, 1930__executive-order-5430power-site-restoration-no-445-clark-fork-montana.txt","Herbert_Hoover/August 26, 1930__executive-order-5430power-site-restoration-no-445-clark-fork-montana.txt","train/republican/Herbert_Hoover/August 26, 1930__executive-order-5430power-site-restoration-no-445-clark-fork-montana.txt",18
train,republican,Herbert_Hoover,"April 22, 1930__executive-order-5334appointment-of-mrs-selma-f-dinger.txt","Herbert_Hoover/April 22, 1930__executive-order-5334appointment-of-mrs-selma-f-dinger.txt","train/republican/Herbert_Hoover/April 22, 1930__executive-order-5334appointment-of-mrs-selma-f-dinger.txt",498
train,republican,Ronald_Reagan,"April 08, 1981__executive-order-12303presidential-advisory-committee-on-federalism.txt","Ronald_Reagan/April 08, 1981__executive-order-12303presidential-advisory-committee-on-federalism.txt","train/republican/Ronald_Reagan/April 08, 1981__executive-order-12303presidential-advisory-committee-on-federalism.txt",1781
train,republican,Herbert_Hoover,"September 18, 1931__executive-order-5720authorizing-the-appointment-of-mrs-gladys-w-eldridge.txt","Herbert_Hoover/September 18, 1931__executive-order-5720authorizing-the-appointment-of-mrs-gladys-w-eldridge.txt","train/republican/Herbert_Hoover/September 18, 1931__executive-order-5720authorizing-the-appointment-of-mrs-gladys-w-eldridge.txt",225
train,republican,Herbert_Hoover,"October 01, 1932__executive-order-5929withdrawal-of-public-lands-for-classification-wisconsin.txt","Herbert_Hoover/October 01, 1932__executive-order-5929withdrawal-of-public-lands-for-classification-wisconsin.txt","train/republican/Herbert_Hoover/October 01, 1932__executive-order-5929withdrawal-of-public-lands-for-classification-wisconsin.txt",428
train,republican,Dwight_D_Eisenhower,"September 16, 1953__executive-order-10487providing-for-the-administration-of-the-refugee-relief-act-of-1953.txt","Dwight_D_Eisenhower/September 16, 1953__executive-order-10487providing-for-the-administration-of-the-refugee-relief-act-of-1953.txt","train/republican/Dwight_D_Eisenhower/September 16, 1953__executive-order-10487providing-for-the-administration-of-the-refugee-relief-act-of-1953.txt",1877
train,republican,Herbert_Hoover,"May 04, 1929__executive-order-5106excluding-the-territory-of-alaska-from-operation-of-public-water-reserve-no-107.txt","Herbert_Hoover/May 04, 1929__executive-order-5106excluding-the-territory-of-alaska-from-operation-of-public-water-reserve-no-107.txt","train/republican/Herbert_Hoover/May 04, 1929__executive-order-5106excluding-the-territory-of-alaska-from-operation-of-public-water-reserve-no-107.txt",30
train,republican,Herbert_Hoover,"April 26, 1929__executive-order-5099ordering-rates-of-rental-and-subsistence-allowances-of-officers-of-the-various-services-into-effect.txt","Herbert_Hoover/April 26, 1929__executive-order-5099ordering-rates-of-rental-and-subsistence-allowances-of-officers-of-the-various-services-into-effect.txt","train/republican/Herbert_Hoover/April 26, 1929__executive-order-5099ordering-rates-of-rental-and-subsistence-allowances-of-officers-of-the-various-services-into-effect.txt",304
train,republican,Herbert_Hoover,"January 21, 1933__executive-order-6005-arevocation-of-executive-order-no-3360.txt","Herbert_Hoover/January 21, 1933__executive-order-6005-arevocation-of-executive-order-no-3360.txt","train/republican/Herbert_Hoover/January 21, 1933__executive-order-6005-arevocation-of-executive-order-no-3360.txt",35
train,republican,Ronald_Reagan,"October 20, 1981__executive-order-12331presidents-foreign-intelligence-advisory-board.txt","Ronald_Reagan/October 20, 1981__executive-order-12331presidents-foreign-intelligence-advisory-board.txt","train/republican/Ronald_Reagan/October 20, 1981__executive-order-12331presidents-foreign-intelligence-advisory-board.txt",3278
train,republican,Donald_J_Trump_(1st_Term),"January 05, 2021__executive-order-13972promoting-small-modular-reactors-for-national-defense-and-space-exploration.txt","Donald_J_Trump_(1st_Term)/January 05, 2021__executive-order-13972promoting-small-modular-reactors-for-national-defense-and-space-exploration.txt","train/republican/Donald_J_Trump_(1st_Term)/January 05, 2021__executive-order-13972promoting-small-modular-reactors-for-national-defense-and-space-exploration.txt",13210
train,republican,Dwight_D_Eisenhower,"November 07, 1955__executive-order-10643creating-an-emergency-board-to-investigate-disputes-between-the-albany-port-district-railroad-and-other-carriers-and-ce.txt","Dwight_D_Eisenhower/November 07, 1955__executive-order-10643creating-an-emergency-board-to-investigate-disputes-between-the-albany-port-district-railroad-and-other-carriers-and-ce.txt","train/republican/Dwight_D_Eisenhower/November 07, 1955__executive-order-10643creating-an-emergency-board-to-investigate-disputes-between-the-albany-port-district-railroad-and-other-carriers-and-ce.txt",24835
train,republican,William_McKinley,"May 23, 1899__executive-order.txt","William_McKinley/May 23, 1899__executive-order.txt","train/republican/William_McKinley/May 23, 1899__executive-order.txt",358
train,republican,Dwight_D_Eisenhower,"January 28, 1956__executive-order-10655air-coordinating-committee.txt","Dwight_D_Eisenhower/January 28, 1956__executive-order-10655air-coordinating-committee.txt","train/republican/Dwight_D_Eisenhower/January 28, 1956__executive-order-10655air-coordinating-committee.txt",3636
train,republican,Herbert_Hoover,"February 27, 1933__executive-order-6051federal-employees-in-the-virgin-islands-permitted-to-hold-positions-in-local-colonial-councils.txt","Herbert_Hoover/February 27, 1933__executive-order-6051federal-employees-in-the-virgin-islands-permitted-to-hold-positions-in-local-colonial-councils.txt","train/republican/Herbert_Hoover/February 27, 1933__executive-order-6051federal-employees-in-the-virgin-islands-permitted-to-hold-positions-in-local-colonial-councils.txt",533
train,republican,Benjamin_Harrison,"November 24, 1891__executive-orderamendment-of-civil-service-rules.txt","Benjamin_Harrison/November 24, 1891__executive-orderamendment-of-civil-service-rules.txt","train/republican/Benjamin_Harrison/November 24, 1891__executive-orderamendment-of-civil-service-rules.txt",240
train,republican,Herbert_Hoover,"March 09, 1932__executive-order-5815withdrawal-of-coal-lands-alaska.txt","Herbert_Hoover/March 09, 1932__executive-order-5815withdrawal-of-coal-lands-alaska.txt","train/republican/Herbert_Hoover/March 09, 1932__executive-order-5815withdrawal-of-coal-lands-alaska.txt",719
train,republican,George_W_Bush,"February 24, 2004__executive-order-13329encouraging-innovation-in-manufacturing.txt","George_W_Bush/February 24, 2004__executive-order-13329encouraging-innovation-in-manufacturing.txt","train/republican/George_W_Bush/February 24, 2004__executive-order-13329encouraging-innovation-in-manufacturing.txt",3326
train,republican,Herbert_Hoover,"June 23, 1932__executive-order-5862withdrawal-of-public-lands-for-resurvey-colorado.txt","Herbert_Hoover/June 23, 1932__executive-order-5862withdrawal-of-public-lands-for-resurvey-colorado.txt","train/republican/Herbert_Hoover/June 23, 1932__executive-order-5862withdrawal-of-public-lands-for-resurvey-colorado.txt",653
train,republican,William_McKinley,"February 02, 1901__executive-order.txt","William_McKinley/February 02, 1901__executive-order.txt","train/republican/William_McKinley/February 02, 1901__executive-order.txt",640
train,republican,George_Bush,"December 30, 1992__executive-order-12826adjustment-of-certain-rates-of-pay-and-allowances.txt","George_Bush/December 30, 1992__executive-order-12826adjustment-of-certain-rates-of-pay-and-allowances.txt","train/republican/George_Bush/December 30, 1992__executive-order-12826adjustment-of-certain-rates-of-pay-and-allowances.txt",4227
train,republican,Herbert_Hoover,"October 28, 1929__executive-order-5213amending-schedule-a-subdivision-viii-of-the-civil-service-rules.txt","Herbert_Hoover/October 28, 1929__executive-order-5213amending-schedule-a-subdivision-viii-of-the-civil-service-rules.txt","train/republican/Herbert_Hoover/October 28, 1929__executive-order-5213amending-schedule-a-subdivision-viii-of-the-civil-service-rules.txt",1954
train,republican,Dwight_D_Eisenhower,"December 17, 1953__executive-order-10510establishing-a-seal-for-the-department-of-health-education-and-welfare.txt","Dwight_D_Eisenhower/December 17, 1953__executive-order-10510establishing-a-seal-for-the-department-of-health-education-and-welfare.txt","train/republican/Dwight_D_Eisenhower/December 17, 1953__executive-order-10510establishing-a-seal-for-the-department-of-health-education-and-welfare.txt",1173
